climate change,global warming,green house,temperature,extreme weather,global environmental change,climate variability,greenhouse,low carbon,ghge,renewable energy,carbon emission,co2 emission,climate pollutant,politicalGroup,date
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2016-03-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2016-03-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2016-03-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2016-03-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2016-03-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2016-03-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2016-03-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2016-03-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2016-03-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2016-03-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2016-03-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2016-03-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2016-03-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2016-03-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2016-03-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2016-03-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2016-03-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2016-03-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2016-03-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2016-03-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2016-03-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2016-03-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2016-03-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2016-03-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2016-03-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2016-03-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2016-03-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2016-03-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2016-03-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2016-03-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2016-03-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2016-03-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2016-03-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2016-03-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2016-03-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2016-03-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2016-03-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2016-02-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2016-02-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2016-02-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2016-02-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2016-02-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2016-02-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2016-02-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2016-02-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2016-02-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts.ALE,2016-02-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2016-02-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2016-02-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2016-02-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2016-02-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2016-02-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2016-02-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2016-02-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2016-02-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2016-02-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2016-02-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2016-02-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2016-02-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2016-02-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2016-02-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2016-02-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2016-02-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2016-02-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2016-02-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2016-02-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2016-02-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2016-02-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2016-02-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2016-02-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2016-02-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2016-02-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2016-02-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2016-02-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2016-02-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2016-02-04
0,0,0,2,0,0,0,0,0,0,0,0,0,0,S&D,2016-02-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2016-02-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2016-02-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2016-02-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2016-02-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2016-02-03
0,0,0,0,0,0,0,2,0,0,0,0,0,0,GUE/NGL,2016-02-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2016-02-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2016-02-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2016-02-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2016-02-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2016-02-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2016-02-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENL,2016-02-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2016-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2016-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2016-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2016-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2016-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2016-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2016-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2016-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2016-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2016-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2016-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2016-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2016-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2016-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2016-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2016-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2016-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2016-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2016-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2016-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2016-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2016-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2016-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2016-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2016-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2016-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2016-01-20
0,0,0,0,0,0,0,2,0,0,0,0,0,0,na,2016-01-20
0,0,0,4,0,0,0,6,0,0,0,0,0,0,PPE,2016-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2016-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2016-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2016-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2016-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2016-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2016-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth Mike Hookem Diane James Margot Parker and Julia Reid (EFDD,2016-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2016-01-20
0,0,0,0,0,0,0,10,0,0,0,0,0,0,S,2016-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2016-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2016-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2016-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2016-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2016-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2016-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2016-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2016-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2016-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2016-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2016-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2016-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2016-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2016-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2016-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2016-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2016-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2016-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2016-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2016-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2016-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2016-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2016-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2015-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2015-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2015-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2015-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2015-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2015-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2015-12-17
0,0,0,0,0,0,0,2,0,0,0,0,0,0,ECR,2015-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2015-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2015-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2015-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2015-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2015-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2015-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2018-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2018-06-13
0,0,0,0,0,0,0,4,0,0,0,0,0,0,na,2018-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2018-06-13
0,0,0,0,0,0,0,4,0,0,0,0,0,0,GUE/NGL,2018-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2018-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2018-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2018-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2018-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2018-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2018-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2018-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2018-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2018-06-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2018-06-11
0,0,0,0,0,0,0,8,0,0,0,0,0,0,na,2018-06-11
0,0,0,0,0,0,0,6,0,0,0,0,0,0,Verts/ALE,2018-06-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2018-06-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2018-06-11
0,0,0,0,0,0,0,12,0,0,0,0,0,0,S&D,2018-06-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2018-06-11
0,0,0,2,0,0,0,0,0,0,0,0,0,0,EFDD,2018-06-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-06-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2018-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2018-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2018-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2018-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2018-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2018-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2018-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2018-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND/DEM,2018-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2014-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2014-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2014-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2014-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2014-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2014-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2014-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2014-11-25
0,0,0,6,0,0,0,0,0,0,0,0,0,0,ECR,2014-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2021-02-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2021-02-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2021-02-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2021-02-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renew,2021-02-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID,2021-02-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2021-02-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2021-02-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Left,2021-02-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2021-02-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2021-02-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2021-02-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2021-02-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2021-02-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2021-02-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2021-02-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renew,2021-02-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID,2021-02-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Left,2021-02-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2021-02-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2021-02-09
0,0,0,0,0,0,0,4,0,0,0,0,0,0,na,2021-02-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2021-02-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2021-02-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2021-02-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2021-02-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2021-02-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2021-02-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renew,2021-02-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID,2021-02-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2021-02-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Left,2021-02-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2021-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2021-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2021-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2021-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2021-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2021-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renew,2021-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID,2021-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2021-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Left,2021-01-21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2021-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2021-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2021-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2021-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2021-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renew,2021-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID,2021-01-20
0,0,0,0,0,0,0,2,0,0,0,0,0,0,Verts/ALE,2021-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Left,2021-01-20
0,0,0,0,0,0,0,2,0,0,0,0,0,0,PSE,2021-01-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2021-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2021-01-19
0,0,0,0,0,0,0,2,0,0,0,0,0,0,S&D,2021-01-19
0,0,0,0,0,0,0,2,0,0,0,0,0,0,Verts/ALE,2021-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2021-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renew,2021-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID,2021-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2021-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Left,2021-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2021-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2021-01-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2021-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2021-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2021-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2021-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renew,2021-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2021-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2021-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID,2021-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Left,2021-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2021-01-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2020-12-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2020-12-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2020-12-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2020-12-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2020-12-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2020-12-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renew,2020-12-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID,2020-12-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2020-12-18
0,0,0,4,0,0,0,4,0,0,0,0,0,0,na,2020-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2020-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2020-12-17
0,0,0,0,0,0,0,2,0,0,0,0,0,0,S&D,2020-12-17
0,0,0,0,0,0,0,2,0,0,0,0,0,0,ID,2020-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2020-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2020-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2020-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renew,2020-12-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2020-12-17
0,0,0,0,0,0,0,4,0,0,0,0,0,0,na,2020-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2020-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2020-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2020-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renew,2020-12-16
0,0,0,0,0,0,0,2,0,0,0,0,0,0,ID,2020-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2020-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2020-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2020-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2020-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2020-12-15
0,0,0,0,0,0,0,2,0,0,0,0,0,0,na,2020-12-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2020-12-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2020-12-15
0,0,0,2,0,0,0,0,0,0,0,0,0,0,PPE,2020-12-15
0,0,0,0,0,0,0,2,0,0,0,0,0,0,S&D,2020-12-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renew,2020-12-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID,2020-12-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2020-12-15
